EmployeeID,FirstName,LastName,Department,Role,HireDate,TerminationDate,Gender,Location,Salary,Bonus,StockOptions,PerformanceRating,Promotion,EngagementScore,ManagerRating,Attrition,TenureInDays
E1591,Isabelle,Jacques,Sales,Sales Development Rep,2023-05-20,,Unknown,Bordeaux,118415,5168.41,0,,No,7,4,0,898
E1295,Maggie,Lecomte,Sales,Analyst,2020-11-13,,Unknown,Remote,95075,2203.15,500,,,5,6,0,1816
E1488,Stéphanie,Launay,Sales,Solutions Engineer,2022-01-01,2025-01-16,NaN,Nantes,245087,12151.88,500,,No,10,9,1,1111
E1337,Caroline,Roux,Sales,VP of Sales,2023-02-22,,Unknown,Nantes,69396,3243.14,500,,,6,10,0,985
E1959,Frédéric,Mallet,Human Resources,Accountant,2018-01-15,2024-08-17,Male,Montpellier,181620,5410.32,200,5,Yes,8,8,1,2406
E1115,Yves,Leroux,Unknown,Brand Manager,2021-04-23,,Non-Binary,Remote,106936,4912.4,0,,,2,1,0,1655
E1080,Thierry,Leroux,Engineering,Analyst,2019-03-28,2022-10-29,NaN,Nantes,248206,9237.51,1000,1,No,2,7,1,1311
E1496,Richard,Grenier,Engineering,Senior Software Engineer,2021-05-20,,NaN,Remote,208918,4387.44,200,,No,1,10,0,1628
E1743,Maryse,Lebrun,Engineering,QA Engineer,2021-02-05,,Unknown,Nantes,238660,6603.54,500,,,5,5,0,1732
E1145,Lucie,Letellier,Sales,Marketing Manager,2017-01-29,2019-04-22,Non-Binary,Remote,57744,2732.63,500,5,No,2,1,1,813
E1867,Théodore,Raymond,Finance,HR Machine Learning Engineer,2021-08-12,,Female,Montpellier,79135,3700.14,0,3,No,9,6,0,1544
E2000,Léon,Baudry,Engineering,Payroll Specialist,2022-02-17,,Unknown,Paris,233102,4940.17,200,,,1,3,0,1355
E2000,Léon,Baudry,Engineering,Payroll Specialist,2022-02-17,,Unknown,Paris,73031,3344.54,500,,,1,3,0,1355
E1990,Alfred,Ledoux,Engineering,Product Marketing Manager,2016-01-11,2020-07-12,Non-Binary,Remote,71299,1882.93,1000,,Yes,7,2,1,1644
E1561,Marcel,Faivre,Sales,Regional Sales Director,2018-05-09,,NaN,Montpellier,220753,4535.88,0,,,3,1,0,2735
E1643,Margaud,Mahe,Engineering,Sales Manager,2024-07-09,,Non-Binary,Lyon,177046,8434.6,500,5,Yes,3,9,0,482
E1192,Aurélie,Techer,Engineering,DevOps Engineer,2018-03-13,,Non-Binary,Montpellier,165673,4620.0,0,2,Yes,2,10,0,2792
E1195,Emmanuel,Georges,Finance,Internal Auditor,2022-12-03,,Male,Montpellier,154712,5931.24,1200,3,No,4,4,0,1066
E1071,Arnaude,Adam,Human Resources,Engineering Manager,2022-05-17,2025-01-08,Male,Montpellier,88290,3316.21,500,5,No,7,4,1,967
E1515,Yves,Couturier,Sales,Frontend Engineer,2022-03-20,,NaN,Nantes,138836,2883.44,500,5,No,3,2,0,1324
E1235,Christiane,Hardy,Engineering,VP of Sales,2022-07-29,,NaN,Lyon,233568,10232.41,500,,,8,5,0,1193
E1823,René,Muller,Marketing,Internal Auditor,2016-03-28,2022-10-31,Unknown,Bordeaux,241549,7442.97,1200,,No,3,2,1,2408
E1219,Emmanuelle,Neveu,Sales,Coordinator,2023-10-30,,Female,Nantes,249369,10809.52,500,4,No,1,7,0,735
E1572,Marie,Richard,Engineering,People Analyst,2020-08-03,,Unknown,Montpellier,112167,4923.16,1000,5,Yes,10,7,0,1918
E1298,Luc,Martin,Sales,HR Business Partner,2016-03-07,,NaN,Nantes,157806,4030.84,1000,4,No,6,1,0,3528
E1030,Frédérique,Royer,Human Resources,Sales Development Rep,2020-10-22,,Non-Binary,Remote,124704,5417.31,1200,5,No,9,10,0,1838
E1778,Anouk,Colas,Human Resources,HR Business Partner,2023-08-29,2025-01-10,NaN,Remote,235532,5006.13,500,5,No,4,1,1,500
E1276,Margaud,Chauveau,Finance,Machine Learning Engineer,2021-01-23,,Male,Bordeaux,220691,10267.74,500,,No,9,7,0,1745
E1040,Michèle,Lemaire,Sales,Machine Learning Engineer,2020-03-28,,Male,Bordeaux,52201,1717.72,0,2,No,5,5,0,2046
E1122,Noémi,Petit,Engineering,Digital Marketing Analyst,2024-10-31,,Unknown,Lyon,201192,8304.03,1200,4,No,5,3,0,368
E1635,Claire,Garcia,Human Resources,Engineering Manager,2024-02-16,,Unknown,Montpellier,107905,4017.35,0,5,Yes,6,7,0,626
E1644,Alex,Étienne,Human Resources,Internal Auditor,2016-09-05,,Male,Remote,172298,6370.42,0,5,Yes,1,2,0,3346
E1175,Monique,Hoarau,Finance,VP of Sales,2021-05-14,,Male,Remote,148426,3745.21,500,,,5,10,0,1634
E1556,Adèle,Loiseau,Engineering,Compensation Analyst,2024-04-15,,Female,Lyon,109427,3863.62,200,5,No,8,1,0,567
E1477,Michel,Delannoy,Engineering,HR Business Partner,2019-05-10,,NaN,Paris,50466,1247.53,1200,,Yes,1,3,0,2369
E1917,Raymond,Dumas,Engineering,Regional Sales Director,2022-04-08,2024-04-08,Male,Remote,89993,2300.02,1000,1,No,7,3,1,731
E1233,Antoine,Benoit,Finance,Sales Development Rep,2024-03-27,,Unknown,Remote,213160,5192.37,0,3,No,2,4,0,586
E1403,Inès,Pereira,Human Resources,Controller,2021-03-06,,Unknown,Paris,91943,4175.82,1000,2,No,9,5,0,1703
E1596,Constance,Perrot,Engineering,Sales Development Rep,2018-08-05,2020-09-25,Unknown,Paris,86266,3302.61,1200,,No,5,2,1,782
E1315,Arnaude,Guillou,Finance,Technical Lead,2018-07-30,,Female,Montpellier,73048,1903.88,0,,,3,1,0,2653
E1489,Émile,Faivre,Human Resources,Coordinator,2020-04-24,,Female,Bordeaux,208990,7992.63,0,3,Yes,6,2,0,2019
E1226,Constance,Breton,Engineering,Sales Development Rep,2022-02-27,,Unknown,Nantes,88615,1804.75,0,4,No,8,4,0,1345
E1725,Lucie,Lacroix,Human Resources,Analyst,2024-07-14,,Female,Bordeaux,186009,6760.32,1000,,No,1,10,0,477
E1579,Andrée,Bouvier,Sales,Customer Success Manager,2016-04-17,,Female,Lyon,146965,7192.4,200,1,Yes,10,4,0,3487
E1136,Thomas,Besson,Finance,Backend Engineer,2018-06-04,2020-06-12,NaN,Lyon,63821,2203.74,1000,,,10,2,1,739
E1373,Denise,Becker,Human Resources,Digital Marketing Analyst,2022-07-19,,Female,Paris,81569,3357.75,1200,,,4,8,0,1203
E1691,Paul,Cordier,Human Resources,Financial Analyst,2024-03-30,,Unknown,Montpellier,43923,1536.5,0,3,No,8,9,0,583
E1258,Anne,Legros,Sales,HR Coordinator,2019-02-26,2024-03-24,Unknown,Lyon,244917,7158.87,0,1,No,10,8,1,1853
E1322,Franck,Jacob,Human Resources,Senior Accountant,2021-06-26,,Unknown,Montpellier,53733,2338.78,0,,Yes,9,5,0,1591
E1173,Zacharie,Martineau,Finance,Solutions Engineer,2019-08-30,,Unknown,Paris,136483,3943.71,200,,,8,4,0,2257
E1150,Charlotte,Pottier,Engineering,Senior Software Engineer,2017-09-29,2025-03-25,Unknown,Paris,146635,4037.4,1200,5,No,5,4,1,2734
E1427,Auguste,Lefort,Sales,Sales Development Rep,2016-09-03,,Unknown,Nantes,176960,7922.8,200,,,2,10,0,3348
E1816,Vincent,Pierre,Sales,Account Executive,2024-08-18,2025-10-06,Non-Binary,Lyon,106300,4564.99,200,1,No,2,7,1,414
E1812,Anouk,Laporte,Human Resources,Financial Analyst,2015-11-25,,Non-Binary,Montpellier,42299,1294.92,1000,3,Yes,4,10,0,3631
E1383,Bertrand,Adam,Sales,Account Executive,2019-09-09,,Unknown,Nantes,127193,2878.77,200,,,2,1,0,2247
E1422,Augustin,Bernier,Engineering,Talent Acquisition Specialist,2019-11-27,,Male,Montpellier,41895,1629.86,200,3,No,6,5,0,2168
E1340,Emmanuelle,Hamon,Human Resources,Software Engineer,2017-11-07,,NaN,Bordeaux,229636,5388.82,0,,,3,10,0,2918
E1154,Diane,Loiseau,Engineering,Talent Acquisition Specialist,2019-09-13,,NaN,Remote,68629,2811.74,1200,3,No,7,2,0,2243
E1915,Aimée,Hervé,Engineering,Regional Sales Director,2023-01-26,,NaN,Paris,203021,8745.91,1000,,Yes,9,10,0,1012
E1009,Pénélope,Colas,Human Resources,Graphic Designer,2019-09-25,,Unknown,Bordeaux,145990,5352.8,500,4,No,6,7,0,2231
E1567,Nath,Da Costa,Human Resources,VP of Sales,2017-08-21,,NaN,Montpellier,41608,1992.07,500,3,No,10,1,0,2996
E1648,François,Camus,Engineering,Backend Engineer,2017-12-21,2021-10-24,NaN,Paris,182321,7359.29,1000,1,No,5,9,1,1403
E1859,Augustin,Fischer,Finance,Internal Auditor,2020-02-28,,Unknown,Paris,143937,3885.59,1200,3,No,4,4,0,2075
E1903,Michèle,Laine,Sales,Customer Success Manager,2015-12-18,2020-10-06,Unknown,Paris,158551,7223.56,200,4,No,6,3,1,1754
E1299,Jean,Regnier,Engineering,HR Data Scientist,2019-11-28,2025-10-12,Female,Nantes,89391,3216.08,1200,1,No,2,5,1,2145
E1309,Noémi,Laroche,Finance,Accountant,2022-12-11,,Male,Montpellier,78200,2258.13,1200,2,Yes,4,9,0,1058
E1446,Daniel,Monnier,Sales,Software Engineer,2022-03-28,,Male,Paris,135391,3620.82,1000,4,No,5,10,0,1316
E1327,Dominique,Jacques,Human Resources,Financial Analyst,2024-09-06,,Female,Remote,247147,8439.95,0,2,Yes,3,4,0,423
E1527,Renée,Rodriguez,Sales,Customer Success Manager,2021-04-24,,Male,Nantes,193088,9365.17,500,,No,10,1,0,1654
E1950,David,Evrard,Human Resources,Accountant,2023-01-09,,Unknown,Lyon,205555,5928.57,0,,,4,6,0,1029
E1667,Alexandre,Gilbert,Human Resources,Sales Development Rep,2019-01-09,,Unknown,Remote,60007,2248.39,0,3,No,2,9,0,2490
E1826,Pauline,Torres,Human Resources,HR Business Partner,2020-04-04,2022-03-26,Unknown,Nantes,155509,5421.5,1200,3,No,7,2,1,721
E1905,Tristan,Lemaire,Engineering,HR Coordinator,2021-02-08,2025-03-11,Non-Binary,Bordeaux,225005,8883.25,1000,,,4,10,1,1492
E1361,Augustin,Dumas,Sales,Financial Analyst,2019-12-13,,NaN,Bordeaux,99414,2308.59,1000,,No,6,3,0,2152
E1747,Hortense,Blanchard,Marketing,VP of Sales,2018-04-28,2020-02-03,Male,Bordeaux,155362,3992.98,1000,,,1,7,1,646
E1529,Alain,Hernandez,Human Resources,People Analyst,2019-07-29,,Male,Remote,63595,1872.6,200,3,No,10,6,0,2289
E1761,Étienne,Fontaine,Human Resources,Internal Auditor,2018-01-31,2025-06-09,NaN,Bordeaux,192546,8528.13,0,5,Yes,10,4,1,2686
E1967,Robert,Boulanger,Human Resources,Talent Acquisition Specialist,2024-04-18,,NaN,Montpellier,239954,7719.17,1000,3,No,2,1,0,564
E1504,Sophie,Baron,Finance,Machine Learning Engineer,2017-08-06,,Unknown,Remote,58304,2393.57,1000,1,No,5,10,0,3011
E1393,Lucy,Moreau,Marketing,HR Coordinator,2015-12-07,,Unknown,Paris,206787,8567.34,0,3,No,7,6,0,3619
E1899,Isaac,Faivre,Finance,HR Business Partner,2021-09-28,2023-01-29,Male,Montpellier,76721,3117.98,0,3,No,4,9,1,488
E1615,Valentine,Laroche,Engineering,FP&A Manager,2023-04-20,,Female,Montpellier,61517,2749.01,1000,,No,7,7,0,928
E1882,Laurent,Gay,Finance,HR Machine Learning Engineer,2019-12-27,,Non-Binary,Remote,187623,4661.43,0,4,No,6,3,0,2138
E1787,Adrienne,Klein,Engineering,Specialist,2021-10-12,,Non-Binary,Nantes,167659,5845.57,500,5,Yes,9,8,0,1483
E1836,Bertrand,Germain,Finance,Analyst,2021-12-23,,Female,Remote,157911,4699.69,1200,,No,4,9,0,1411
E1883,Agnès,Ruiz,Sales,Controller,2022-10-15,,Unknown,Paris,66355,2700.62,500,,,7,9,0,1115
E1918,Agathe,Gosselin,Engineering,Associate,2019-12-06,,Male,Bordeaux,107183,3279.57,500,1,No,3,10,0,2159
E1088,Laurent,Laroche,Marketing,Associate,2016-07-22,,Male,Remote,238070,10001.69,500,,No,5,9,0,3391
E1224,Édouard,Marchal,Human Resources,DevOps Engineer,2023-02-11,,Unknown,Paris,73521,2209.04,0,2,No,7,10,0,996
E1985,Olivie,Robert,Marketing,Software Engineer,2016-03-16,,NaN,Remote,151698,6800.32,1200,,Yes,9,6,0,3519
E1262,Louise,Gonzalez,Human Resources,DevOps Engineer,2020-08-22,2023-01-15,Unknown,Lyon,47115,1470.31,1200,,,5,10,1,876
E1876,Alice,Da Silva,Engineering,People Analyst,2020-01-16,,Male,Bordeaux,117317,2523.64,500,1,Yes,8,3,0,2118
E1682,Alex,Guyon,Human Resources,Senior Accountant,2020-11-10,2022-07-23,Male,Montpellier,65193,1572.41,0,,No,5,10,1,620
E1581,Renée,Bailly,Engineering,HR Coordinator,2017-04-20,,Female,Nantes,143824,5577.6,200,3,Yes,4,9,0,3119
E1664,Émile,Mallet,Human Resources,HR Business Partner,2021-02-24,,NaN,Lyon,119558,4170.38,1200,,,6,8,0,1713
E1186,Susan,Vaillant,Engineering,Account Executive,2017-12-20,,Unknown,Paris,124892,4849.81,200,5,No,3,7,0,2875
E1014,Andrée,Simon,Sales,Coordinator,2016-03-05,,Female,Lyon,227938,7021.46,500,5,No,9,7,0,3530
E1467,Daniel,Briand,Sales,Payroll Specialist,2017-02-01,,Female,Bordeaux,120645,4131.6,1000,,Yes,4,1,0,3197
E1047,Élisabeth,Laporte,Finance,Sales Development Rep,2022-06-28,2023-12-13,Male,Nantes,231720,9423.63,500,,No,9,1,1,533
E1878,Anne,Delannoy,Human Resources,Accountant,2016-10-17,,NaN,Bordeaux,79436,2334.75,1000,,No,3,6,0,3304
E1519,Julie,Mendès,Marketing,Regional Sales Director,2017-09-27,,Male,Montpellier,123375,5350.93,0,1,No,9,9,0,2959
E1281,Jérôme,Menard,Unknown,Senior Accountant,2017-06-06,2018-07-26,Non-Binary,Bordeaux,170679,8491.09,1000,4,No,1,8,1,415
E1181,Amélie,Toussaint,Human Resources,VP of Sales,2018-01-27,,Female,Nantes,41931,1591.38,500,,No,2,3,0,2837
E1733,Victoire,Barbier,Sales,Graphic Designer,2016-03-20,2021-12-18,Non-Binary,Paris,40970,1451.0,1200,,,7,6,1,2099
E1869,Théophile,Delattre,Sales,Sales Development Rep,2019-02-24,,Non-Binary,Remote,156746,4347.2,1000,1,No,7,9,0,2444
E1877,Virginie,Prévost,Marketing,Senior Software Engineer,2022-12-26,,Unknown,Nantes,144134,5625.63,500,2,Yes,1,6,0,1043
E1522,Marianne,Carlier,Finance,Talent Acquisition Specialist,2019-10-19,2025-01-11,NaN,Bordeaux,100696,5011.6,0,1,Yes,6,1,1,1911
E1677,Suzanne,Joseph,Engineering,Coordinator,2023-06-02,,Unknown,Montpellier,249255,10340.7,200,,No,6,5,0,885
E1199,Yves,Gomez,Engineering,Sales Manager,2022-09-15,,NaN,Paris,195880,8943.33,1200,5,No,3,9,0,1145
E1538,François,Marie,Engineering,Sales Development Rep,2023-09-07,,Non-Binary,Remote,207862,7140.84,200,2,No,8,8,0,788
E1976,Mathilde,Berthelot,Sales,Social Media Manager,2018-12-12,,NaN,Montpellier,230448,8830.84,200,,,6,1,0,2518
E1685,David,Gallet,Engineering,Technical Lead,2016-08-19,,Male,Nantes,143251,7152.04,1200,,No,2,4,0,3363
E1034,Théodore,Leroy,Engineering,Coordinator,2023-08-15,,Female,Remote,193852,7351.43,1000,5,No,4,3,0,811
E1259,Christelle,Bodin,Finance,Analyst,2018-04-16,,Female,Lyon,165773,3317.46,1200,5,Yes,5,7,0,2758
E1907,Sabine,Lebreton,Sales,Controller,2022-02-20,2024-03-22,Female,Montpellier,204937,7807.57,0,,,10,10,1,761
E1814,Suzanne,Giraud,Human Resources,HR Machine Learning Engineer,2018-12-09,,Non-Binary,Nantes,56088,2438.73,1200,1,No,10,4,0,2521
E1323,Anastasie,Le Roux,Human Resources,Specialist,2022-12-01,,Male,Paris,229721,8966.83,1000,3,No,5,2,0,1068
E1458,Astrid,Parent,Sales,Analyst,2024-07-03,2025-07-21,Unknown,Montpellier,59914,1634.97,1200,,No,5,9,1,383
E1397,Timothée,Lefebvre,Sales,SEO Specialist,2016-04-17,2023-11-22,Unknown,Paris,117229,5756.29,200,,,2,1,1,2775
E1736,Margaux,Lecomte,Sales,FP&A Manager,2020-08-15,2023-11-15,Female,Montpellier,218221,6671.57,200,,,3,10,1,1187
E1359,Zacharie,Martin,Finance,Backend Engineer,2016-09-13,,Non-Binary,Nantes,50578,2272.58,1200,5,No,1,6,0,3338
E1955,Thomas,Masse,Human Resources,Compensation Analyst,2017-03-03,2024-04-12,Female,Bordeaux,119225,4109.79,0,1,No,3,10,1,2597
E1730,Augustin,Clerc,Finance,Engineering Manager,2018-04-29,2021-09-16,Unknown,Lyon,179897,7677.98,1200,4,No,4,4,1,1236
E1516,Camille,Garnier,Finance,Machine Learning Engineer,2023-04-18,2024-07-23,NaN,Remote,235476,9781.39,1000,3,No,5,5,1,462
E1956,Nicole,Moreau,Sales,Data Scientist,2017-08-20,,Unknown,Montpellier,64527,2032.0,1200,1,No,10,5,0,2997
E1742,Monique,Duhamel,Finance,Frontend Engineer,2020-11-10,,Unknown,Lyon,151889,5953.21,200,5,Yes,10,9,0,1819
E1846,Édith,Didier,Finance,Compensation Analyst,2017-04-27,2023-05-07,Unknown,Lyon,82502,2867.81,500,,No,3,2,1,2201
E1728,Victor,Duval,Human Resources,HR Business Partner,2023-03-23,,Female,Nantes,86950,3933.18,500,5,No,3,8,0,956
E1518,Adélaïde,Lemaire,Marketing,Accountant,2024-01-15,2025-05-28,Male,Nantes,124781,5870.24,1000,,,8,1,1,499
E1432,Michèle,Barbe,Sales,Solutions Engineer,2017-12-19,,Male,Bordeaux,47212,2125.5,1000,1,No,3,8,0,2876
E1687,Océane,Fournier,Sales,HR Business Partner,2024-04-14,,NaN,Montpellier,178765,4618.89,1200,2,No,9,10,0,568
E1156,Maryse,Baron,Marketing,Backend Engineer,2023-09-05,2025-10-01,Female,Nantes,212899,6368.42,500,,No,7,10,1,757
E1481,Rémy,Masse,Marketing,Coordinator,2019-07-18,,NaN,Lyon,156724,6496.44,200,3,No,8,3,0,2300
E1312,Henriette,Maillot,Finance,Graphic Designer,2023-07-27,,Female,Nantes,102033,3345.68,1200,5,No,3,3,0,830
E1580,Daniel,Raymond,Human Resources,Analyst,2016-12-27,,Unknown,Montpellier,110103,3770.54,0,2,Yes,3,1,0,3233
E1732,Antoine,Fournier,Human Resources,Digital Marketing Analyst,2016-05-19,,NaN,Montpellier,133584,2824.28,1200,5,No,3,3,0,3455
E1704,Édith,Jacquet,Sales,People Analyst,2024-04-02,,Non-Binary,Paris,147181,3355.95,1000,,,1,4,0,580
E1095,Bertrand,Guérin,Marketing,Accountant,2020-11-28,2022-10-29,Unknown,Bordeaux,227892,7672.99,200,,,4,4,1,700
E1902,Georges,Andre,Human Resources,VP of Sales,2016-12-05,,Male,Remote,54826,2021.32,1000,2,No,10,9,0,3255
E1670,Roland,Grégoire,Engineering,FP&A Manager,2019-03-27,,Non-Binary,Nantes,168009,5075.4,1000,1,No,1,8,0,2413
E1417,Marguerite,Mary,Human Resources,Solutions Engineer,2019-08-21,2025-07-19,Non-Binary,Montpellier,91210,3008.17,0,,,2,10,1,2159
E1686,Lucy,Pineau,Finance,Solutions Engineer,2023-06-14,,Male,Lyon,178986,8677.09,200,,,1,7,0,873
E1198,Catherine,Boutin,Human Resources,Backend Engineer,2018-11-26,,Female,Nantes,83458,2860.35,200,,No,3,8,0,2534
E1997,Sabine,Legros,Finance,Analyst,2024-07-18,,Male,Montpellier,235943,9270.65,500,5,No,3,6,0,473
E1325,Adèle,Maréchal,Sales,Coordinator,2016-12-23,,NaN,Nantes,180216,6191.92,500,,No,3,1,0,3237
E1779,Daniel,Lecomte,Sales,Financial Analyst,2018-03-07,,Male,Montpellier,158523,3951.57,1000,1,Yes,1,10,0,2798
E1586,Marthe,Diaz,Sales,Coordinator,2023-05-02,,Non-Binary,Remote,247280,11365.16,1200,,,5,6,0,916
E1942,Jeanne,Jean,Sales,Account Executive,2021-11-18,,Male,Paris,76396,2505.59,0,3,No,4,2,0,1446
E1748,Bernard,Bonneau,Engineering,Senior Accountant,2018-05-03,,Unknown,Nantes,202067,9792.46,0,5,Yes,7,8,0,2741
E1573,Marthe,Morvan,Sales,Coordinator,2018-11-01,2020-04-10,Male,Lyon,159887,7812.72,200,2,No,2,3,1,526
E1256,Henriette,Marie,Sales,HR Coordinator,2023-02-07,,Unknown,Bordeaux,64521,1832.33,200,,,9,8,0,1000
E1409,Laurent,Thierry,Human Resources,Marketing Manager,2023-04-21,,NaN,Nantes,42326,1813.9,1200,2,No,8,9,0,927
E1087,Élise,Cousin,Sales,Machine Learning Engineer,2016-12-09,,NaN,Remote,87052,2877.15,500,,No,1,5,0,3251
E1311,Corinne,Foucher,Sales,Regional Sales Director,2024-05-26,,NaN,Nantes,188215,6732.95,1200,1,Yes,8,5,0,526
E1360,Laetitia,Marques,Sales,Digital Marketing Analyst,2015-11-07,,NaN,Remote,112436,2490.97,200,,No,5,3,0,3649
E1166,Renée,Moreau,Sales,Talent Acquisition Specialist,2022-01-20,,Unknown,Nantes,230551,5141.39,200,5,No,4,6,0,1383
E1463,Marc,Morin,Finance,FP&A Manager,2021-01-07,,Unknown,Montpellier,151108,3922.77,200,5,Yes,3,2,0,1761
E1880,Véronique,Normand,Finance,VP of Sales,2021-12-02,,Non-Binary,Nantes,190435,4818.79,200,4,No,6,5,0,1432
E1339,Maggie,Mace,Human Resources,HR Coordinator,2022-04-09,2024-10-05,Non-Binary,Remote,43819,1370.19,200,3,Yes,10,2,1,910
E1530,Danielle,Chauvin,Marketing,Technical Lead,2021-03-29,2024-12-27,Unknown,Montpellier,212136,5771.51,1200,4,Yes,3,2,1,1369
E1772,Édouard,Colin,Human Resources,QA Engineer,2022-04-10,,Male,Montpellier,192885,7875.21,1200,1,No,3,3,0,1303
E1129,Patricia,Clément,Sales,Accountant,2018-05-16,,Female,Lyon,237167,9727.45,200,3,No,1,4,0,2728
E1039,Louis,Guillet,Engineering,Account Executive,2015-12-28,,NaN,Nantes,168790,6643.01,1000,3,No,5,2,0,3598
E1127,Marine,Diallo,Sales,SEO Specialist,2023-04-16,2025-05-11,Non-Binary,Montpellier,245345,6316.89,1200,1,No,8,5,1,756
E1335,Thérèse,Thierry,Engineering,HR Machine Learning Engineer,2021-04-28,,Female,Bordeaux,238979,6993.22,200,1,Yes,6,6,0,1650
E1449,Renée,Lejeune,Sales,Inside Sales Rep,2018-05-18,,Unknown,Bordeaux,62243,1480.12,200,,,8,7,0,2726
E1453,Aimé,Petitjean,Human Resources,Internal Auditor,2017-06-30,2021-03-25,Non-Binary,Remote,127912,5339.77,200,2,No,4,6,1,1364
E1870,Valentine,Raymond,Human Resources,Solutions Engineer,2016-06-19,2019-07-12,Male,Nantes,165337,4843.47,1000,5,No,10,2,1,1118
E1367,Édouard,Renaud,Sales,Payroll Specialist,2018-06-11,2022-01-26,NaN,Nantes,142762,5636.46,1200,,Yes,10,8,1,1325
E1972,Émile,Gérard,Marketing,Associate,2020-09-12,,Female,Nantes,68279,1936.07,500,3,No,5,4,0,1878
E1151,Guillaume,Tanguy,Sales,Analyst,2023-11-10,,Unknown,Paris,132356,3841.57,1200,,,6,1,0,724
E1707,Anaïs,Denis,Human Resources,Senior Software Engineer,2017-01-01,,Unknown,Paris,60679,2153.54,500,,,6,10,0,3228
E1336,Édouard,Fouquet,Marketing,Frontend Engineer,2021-04-28,,NaN,Montpellier,243042,6225.87,500,3,No,9,2,0,1650
E1412,Éléonore,Parent,Finance,HR Business Partner,2017-03-28,,Male,Nantes,55401,1743.14,1000,,No,6,9,0,3142
E1992,Sabine,Bazin,Human Resources,Coordinator,2023-05-18,,Female,Lyon,85071,1904.08,500,2,No,2,8,0,900
E1901,Philippine,Roux,Finance,Data Scientist,2019-09-01,2022-10-28,NaN,Montpellier,113989,2428.01,1200,5,No,1,7,1,1153
E1832,Jacques,Laroche,Sales,Account Executive,2016-10-23,,NaN,Paris,140629,6044.4,500,,No,1,1,0,3298
E1283,Guillaume,Marin,Human Resources,HR Coordinator,2016-04-04,2021-06-25,Unknown,Lyon,161324,7396.62,1200,5,No,10,6,1,1908
E1598,Denise,Ferrand,Marketing,Internal Auditor,2016-07-04,,NaN,Nantes,78118,3423.47,500,1,No,1,7,0,3409
E1995,Victor,Clément,Engineering,People Analyst,2021-10-15,2024-07-06,Non-Binary,Lyon,166704,3363.42,0,2,No,5,8,1,995
E1456,Constance,Giraud,Engineering,Customer Success Manager,2022-06-15,2024-05-02,Male,Remote,202292,6720.99,1000,,,4,10,1,687
E1232,Jules,Rolland,Finance,Account Executive,2016-01-13,,Unknown,Montpellier,185156,6833.14,0,3,No,6,2,0,3582
E1668,Hortense,Allain,Sales,HR Machine Learning Engineer,2022-05-18,,Male,Nantes,96005,3477.68,0,3,Yes,9,2,0,1265
E1947,Victoire,Navarro,Engineering,Backend Engineer,2020-09-07,,Non-Binary,Bordeaux,98701,2096.26,200,,,8,6,0,1883
E1278,Zoé,Navarro,Sales,HR Data Scientist,2018-03-13,,Unknown,Montpellier,230574,5958.21,500,,,4,5,0,2792
E1817,Stéphane,Toussaint,Human Resources,Senior Accountant,2017-09-23,,Female,Paris,148500,6675.04,200,5,No,5,5,0,2963
E1884,Sylvie,Lebreton,Finance,Software Engineer,2022-10-21,,Male,Remote,216991,8302.32,0,1,No,8,2,0,1109
E1144,Agathe,Allain,Sales,Machine Learning Engineer,2024-06-15,,Non-Binary,Nantes,46311,1760.0,1000,,No,2,6,0,506
E1193,Xavier,Bourdon,Human Resources,Regional Sales Director,2022-12-24,2024-12-03,NaN,Remote,226236,11033.34,500,,,3,3,1,710
E1888,Bernadette,Hamel,Sales,Sales Manager,2024-02-21,2025-05-05,NaN,Nantes,148348,4733.02,1000,,,10,3,1,439
E1756,Alice,Poulain,Sales,Accountant,2023-11-11,2025-02-19,Male,Nantes,244423,5680.28,1000,,,7,8,1,466
E1549,Suzanne,Thomas,Unknown,Financial Analyst,2018-05-14,,Unknown,Lyon,41986,1474.59,1000,,No,9,9,0,2730
E1887,Gabriel,Vidal,Human Resources,Solutions Engineer,2018-12-18,2020-02-02,Male,Lyon,40200,962.06,200,1,No,1,8,1,411
E1993,Mathilde,Lebreton,Sales,HR Coordinator,2020-05-31,,Non-Binary,Lyon,115616,5394.63,1200,3,No,5,9,0,1982
E1324,Zacharie,Delorme,Sales,Sales Development Rep,2018-05-26,2022-05-22,Unknown,Paris,95799,2630.73,500,,No,9,6,1,1457
E1196,Auguste,Pires,Human Resources,Compensation Analyst,2020-07-22,2024-05-15,Female,Nantes,113016,5093.32,500,,,9,4,1,1393
E1248,Édouard,Techer,Sales,Frontend Engineer,2019-12-20,2022-08-31,Non-Binary,Bordeaux,164615,7603.71,500,4,No,6,8,1,985
E1094,Claire,Mahe,Human Resources,HR Machine Learning Engineer,2021-03-15,,Female,Remote,209978,9582.79,500,5,Yes,10,9,0,1694
E1223,Alexandria,Torres,Sales,HR Data Scientist,2022-04-03,,Female,Bordeaux,85933,2377.81,0,3,No,8,1,0,1310
E1203,Édouard,Dupont,Sales,Senior Accountant,2018-01-26,2025-06-23,NaN,Remote,143107,5804.6,1000,,,4,8,1,2705
E1731,Patricia,Marchal,Human Resources,Customer Success Manager,2019-10-02,,Male,Bordeaux,174510,8589.43,1200,,No,5,3,0,2224
E1293,Nicole,Maury,Human Resources,Controller,2018-08-16,,Male,Lyon,118563,3666.77,500,,No,10,9,0,2636
